Date,Open,High,Low,Close,Adj Close,Volume
2013-04-01,256.019989,259.899994,254.669998,255.184998,224.315872,256360
2013-04-02,253.000000,278.799988,250.100006,270.250000,237.558472,135340
2013-04-03,270.200012,272.500000,267.024994,269.700012,237.075012,45220
2013-04-04,270.000000,270.000000,264.500000,265.774994,233.624802,53400
2013-04-05,263.100006,271.200012,263.089996,266.429993,234.200577,69070
2013-04-08,270.894989,270.894989,268.040009,270.250000,237.558472,49320
2013-04-09,263.000000,273.899994,263.000000,272.880005,239.870331,879200
2013-04-10,279.980011,280.000000,269.000000,278.480011,244.792923,107390
2013-04-11,279.799988,282.500000,275.894989,280.809998,246.841080,572760
2013-04-12,279.500000,282.000000,275.100006,275.625000,242.283264,1062830
2013-04-15,275.994995,278.000000,270.700012,273.399994,240.327408,65160
2013-04-16,270.709991,273.399994,261.114990,272.105011,239.189087,80700
2013-04-17,276.695007,276.774994,270.000000,271.075012,238.283691,29660
2013-04-18,263.100006,273.000000,263.100006,268.695007,236.191605,55780
2013-04-22,270.299988,288.500000,266.234985,287.304993,252.550339,859450
2013-04-23,285.100006,285.100006,281.304993,282.420013,248.256302,29980
2013-04-25,284.989990,292.065002,281.665009,291.345001,256.101654,140850
2013-04-26,288.369995,290.000000,287.299988,289.410004,254.400726,53430
2013-04-29,288.114990,295.000000,287.244995,292.404999,257.033447,72620
2013-04-30,295.500000,297.600006,286.709991,295.839996,260.052917,259880
2013-05-02,302.600006,307.500000,293.959991,306.195007,269.155304,302260
2013-05-03,305.000000,315.000000,301.105011,313.255005,275.361206,138100
2013-05-06,312.000000,318.000000,310.704987,317.660004,279.233398,351660
2013-05-07,313.500000,319.390015,312.029999,313.970001,275.989807,264550
2013-05-08,318.700012,318.700012,307.885010,313.519989,275.594147,124810
2013-05-09,312.779999,312.779999,303.000000,307.850006,270.610077,148460
2013-05-10,308.950012,308.950012,303.299988,306.489990,269.414551,290450
2013-05-13,306.565002,307.994995,303.500000,306.704987,269.603638,71210
