Date,Open,High,Low,Close,Adj Close,Volume
2023-06-22,68.139999,68.699997,67.919998,68.379997,68.379997,1100700
2023-06-23,68.239998,69.040001,67.949997,68.690002,68.690002,1785800
2023-06-26,68.120003,68.680000,67.739998,68.139999,68.139999,1452800
2023-06-27,69.949997,69.949997,68.750000,68.849998,68.849998,1547500
2023-06-28,69.040001,69.239998,68.730003,68.940002,68.940002,887500
2023-06-29,68.949997,69.699997,68.860001,69.449997,69.449997,1549600
2023-06-30,69.699997,70.269997,69.589996,69.699997,69.699997,1840700
2023-07-03,70.550003,71.269997,70.500000,70.790001,70.790001,1652800
2023-07-05,69.400002,69.550003,67.019997,67.070000,67.070000,2375200
2023-07-06,67.320000,67.320000,66.110001,66.430000,66.430000,2979500
2023-07-07,66.080002,66.779999,65.900002,66.320000,66.320000,3066500
2023-07-10,66.239998,66.620003,65.480003,66.180000,66.180000,1477400
2023-07-11,66.580002,67.419998,66.580002,67.209999,67.209999,1775900
2023-07-12,67.379997,67.419998,66.559998,67.000000,67.000000,1143400
