Date,Open,High,Low,Close,Adj Close,Volume
2013-04-01,115.625000,118.500000,115.625000,117.309998,111.868813,79560
2013-04-02,117.000000,119.900002,117.000000,118.254997,112.769974,392470
2013-04-03,117.605003,121.500000,117.605003,120.690002,115.092041,900780
2013-04-04,121.199997,121.199997,118.000000,119.514999,113.971535,318460
2013-04-05,118.110001,120.099998,116.550003,117.279999,111.840210,429070
2013-04-08,117.639999,118.995003,116.160004,117.260002,111.821136,73520
2013-04-09,117.305000,118.714996,112.500000,113.695000,108.421509,97370
2013-04-10,112.599998,114.370003,111.550003,112.375000,107.162720,131440
2013-04-11,112.000000,112.239998,110.500000,111.070000,105.918236,177260
2013-04-12,110.000000,112.004997,110.000000,111.949997,106.757431,80570
2013-04-15,113.970001,113.970001,110.000000,111.364998,106.199554,414370
2013-04-16,109.699997,113.480003,109.699997,112.425003,107.210396,385080
2013-04-17,110.699997,115.099998,110.699997,114.565002,109.251144,152020
2013-04-18,112.199997,118.495003,112.199997,117.144997,111.711464,146990
2013-04-22,116.500000,123.000000,112.150002,122.205002,116.536758,743830
2013-04-23,121.489998,124.900002,121.290001,123.915001,118.167450,73930
2013-04-25,125.000000,130.300003,124.400002,129.050003,123.064285,272510
2013-04-26,129.699997,130.470001,125.660004,126.110001,120.260643,78840
2013-04-29,126.110001,128.000000,120.000000,121.570000,115.931229,727540
2013-04-30,123.945000,124.000000,121.555000,122.625000,116.937286,59740
2013-05-02,123.089996,127.489998,123.089996,126.809998,120.928177,144600
2013-05-03,126.500000,127.195000,123.500000,124.230003,118.467842,97430
2013-05-06,124.050003,127.000000,124.000000,126.004997,120.160522,2487500
2013-05-07,126.500000,129.000000,126.500000,128.134995,122.191704,533320
2013-05-08,129.869995,138.000000,128.539993,136.210007,129.892181,905050
2013-05-09,132.500000,140.100006,132.500000,139.000000,132.552780,1278970
2013-05-10,137.500000,141.699997,137.500000,139.945007,133.453934,210310
2013-05-13,141.785004,141.785004,137.240005,137.875000,131.479965,216880
2013-05-14,136.729996,139.889999,136.699997,138.035004,131.632553,107200
2013-05-15,137.020004,145.000000,136.899994,140.115005,133.616028,1573330
2013-05-16,143.899994,149.000000,141.910004,147.360001,140.525024,1017980
2013-05-17,148.399994,152.490005,147.500000,150.925003,143.924698,1235360
2013-05-20,152.899994,158.990005,150.500000,158.115005,150.781158,1741480
2013-05-21,157.399994,159.500000,146.500000,149.240005,142.317810,608960
2013-05-22,149.699997,151.014999,141.125000,144.429993,137.730896,522320
2013-05-23,141.800003,143.380005,138.804993,142.520004,135.909485,200370
2013-05-24,147.500000,147.500000,140.199997,144.184998,137.497284,425960
2013-05-27,145.000000,146.979996,142.300003,145.559998,138.808533,133040
2013-05-28,146.000000,148.470001,146.000000,147.485001,140.644211,362890
2013-05-29,146.199997,148.880005,146.199997,148.205002,141.330826,194820
2013-05-30,147.949997,148.490005,145.994995,147.074997,140.253250,133760
2013-05-31,145.600006,147.800003,145.600006,147.235001,140.405823,173880
2013-06-03,147.000000,148.500000,146.199997,147.789993,140.935089,82090
2013-06-04,147.794998,153.330002,143.869995,145.774994,139.013504,117460
2013-06-05,146.494995,147.485001,144.535004,146.699997,139.895630,75080
2013-06-06,147.479996,147.479996,143.690002,145.434998,138.689301,57910
2013-06-07,145.494995,151.000000,144.595001,150.335007,143.362045,259510
2013-06-10,143.100006,152.270004,143.100006,149.365005,142.437027,144620
2013-06-11,149.500000,151.005005,148.044998,149.490005,142.556213,3091100
2013-06-12,148.125000,149.779999,145.009995,145.639999,138.884766,154840
2013-06-13,146.000000,146.000000,142.110001,143.759995,137.091980,96720
2013-06-14,143.505005,144.895004,143.000000,143.964996,137.287491,184090
2013-06-17,144.500000,146.889999,143.000000,143.800003,137.130127,208230
2013-06-18,144.000000,147.500000,143.350006,143.934998,137.258881,170700
2013-06-19,144.895004,147.380005,142.509995,142.964996,136.333893,465930
2013-06-20,142.990005,144.399994,141.524994,142.199997,135.604355,63960
