Date,Open,High,Low,Close,Adj Close,Volume
2022-07-13,854.599976,863.250000,849.349976,860.150024,850.946167,2663538
2022-07-14,867.400024,882.950012,864.200012,879.900024,870.484802,4934156
2022-07-15,884.900024,884.950012,872.849976,878.400024,869.000854,1413559
2022-07-18,888.599976,895.599976,878.549988,882.799988,873.353699,2866600
2022-07-19,880.000000,891.299988,873.500000,875.299988,865.933960,1604458
2022-07-20,884.700012,884.700012,862.049988,867.500000,858.217407,2885666
2022-07-21,872.000000,877.900024,863.700012,869.650024,860.344482,2321107
2022-07-22,871.000000,876.150024,866.500000,874.500000,865.142578,1939758
2022-07-25,870.000000,878.000000,856.400024,868.349976,859.058350,2419358
2022-07-26,869.200012,877.400024,862.000000,867.650024,858.365845,1560211
2022-07-27,867.500000,897.000000,866.049988,894.000000,884.433899,2797789
2022-07-28,896.000000,896.849976,878.750000,894.849976,885.274780,3183169
2022-07-29,897.000000,951.950012,879.000000,943.200012,933.107483,11315800
2022-08-01,939.950012,939.950012,910.000000,918.700012,908.869629,4219890
2022-08-02,918.700012,926.599976,912.049988,917.250000,907.435120,2043767
2022-08-03,915.000000,917.799988,893.549988,897.000000,887.401855,2863168
2022-08-04,901.000000,920.000000,895.599976,918.500000,908.671692,3151481
2022-08-05,919.500000,929.000000,911.900024,915.950012,906.149048,3317738
2022-08-08,919.799988,919.799988,908.400024,910.400024,900.658386,2677742
2022-08-10,913.200012,927.000000,913.200012,919.700012,909.858948,3077870
2022-08-11,923.000000,926.900024,917.450012,921.049988,911.194458,1526395
2022-08-12,921.049988,922.799988,907.150024,913.450012,903.675781,1384417
2022-08-16,907.000000,919.450012,906.299988,914.599976,904.813477,1635836
2022-08-17,919.000000,926.000000,915.000000,920.799988,910.947144,1828327
2022-08-18,910.000000,919.000000,895.200012,916.750000,906.940491,2989998
2022-08-19,916.000000,920.799988,898.000000,901.349976,894.632813,1708425
2022-08-22,900.500000,903.450012,878.150024,880.549988,873.987854,2860170
2022-08-23,874.150024,892.000000,872.599976,888.400024,881.779419,2314528
2022-08-24,892.000000,899.950012,878.049988,881.000000,874.434509,3223687
2022-08-25,888.000000,890.650024,875.000000,877.299988,870.762085,5016244
2022-08-26,882.299988,890.500000,878.099976,880.150024,873.590881,1542618
2022-08-29,872.000000,881.000000,865.000000,879.250000,872.697571,2068888
2022-08-30,883.000000,895.500000,882.000000,893.049988,886.394714,3672052
2022-09-01,893.000000,901.900024,870.400024,871.849976,865.352661,2939235
2022-09-02,872.900024,878.000000,866.000000,869.549988,863.069824,1963435
2022-09-05,869.000000,886.150024,864.450012,884.599976,878.007690,2808538
2022-09-06,887.000000,890.700012,882.549988,887.750000,881.134216,2252661
2022-09-07,879.500000,896.400024,879.500000,893.750000,887.089478,1698682
2022-09-08,898.250000,900.750000,887.000000,894.299988,887.635376,1772605
2022-09-09,894.500000,901.900024,886.700012,890.000000,883.367432,1405210
2022-09-12,891.200012,895.150024,885.099976,887.700012,881.084595,1571387
2022-09-13,889.849976,893.299988,883.500000,890.150024,883.516357,2216354
2022-09-14,884.599976,897.700012,880.049988,883.750000,877.164001,1889322
2022-09-15,883.000000,888.150024,871.099976,874.299988,867.784424,1780723
2022-09-16,878.700012,890.500000,865.799988,868.049988,861.580994,5625488
2022-09-19,872.400024,876.950012,856.799988,874.849976,868.330322,1920725
2022-09-20,877.549988,914.750000,876.799988,911.950012,905.153870,4408042
2022-09-21,918.549988,922.500000,902.650024,905.299988,898.553406,4153228
2022-09-22,899.900024,911.250000,895.299988,908.000000,901.233276,2317690
2022-09-23,902.599976,926.700012,902.599976,921.099976,914.235657,4802181
2022-09-26,917.950012,926.349976,899.049988,900.700012,893.987732,3760536
2022-09-27,905.250000,909.849976,894.400024,897.150024,890.464172,3096645
2022-09-28,894.000000,926.000000,892.049988,917.849976,911.009888,5559336
2022-09-29,925.099976,955.500000,925.099976,930.700012,923.764160,8519098
2022-09-30,933.950012,950.950012,930.000000,948.650024,941.580383,4182345
2022-10-03,952.950012,967.849976,942.750000,944.500000,937.461304,4444578
2022-10-04,955.700012,956.299988,943.049988,944.549988,937.510925,1856830
2022-10-06,954.700012,962.000000,947.549988,953.900024,946.791260,3449485
2022-10-07,953.000000,961.549988,946.200012,955.150024,948.031921,1762328
2022-10-10,945.950012,954.250000,935.250000,946.049988,938.999756,1683827
2022-10-11,950.799988,951.900024,940.000000,944.750000,937.709412,2426935
2022-10-12,946.000000,960.000000,941.049988,955.549988,948.428955,2875040
2022-10-13,956.849976,973.750000,951.500000,968.400024,961.183228,4498223
2022-10-14,976.000000,979.900024,964.000000,976.299988,969.024292,3307000
2022-10-17,976.299988,985.000000,973.299988,980.000000,972.696716,2647369
2022-10-18,983.750000,985.000000,972.750000,978.349976,971.059021,2065146
2022-10-19,975.599976,980.700012,965.049988,976.900024,969.619873,2424533
2022-10-20,970.000000,982.849976,966.549988,980.349976,973.044128,1669666
2022-10-21,981.000000,991.900024,975.750000,977.700012,970.413879,1791608
